Item_id,Location1,Location2,room_size,area,current_floor,total_from,building_type,repair_status,bill_of_sale,price (AZN)
4661262,xetai,Şah İsmayıl Xətai m.,2,93,13,21,new,No,No,230000
4743237,xetai,Şah İsmayıl Xətai m.,3,120,9,17,new,Yes,Yes,308000
4990987,xetai,Həzi Aslanov m.,3,82,5,16,new,Yes,Yes,165000
4987837,xetai,Xətai r.,2,35,8,9,old,Yes,Yes,98000
4913150,xetai,Şah İsmayıl Xətai m.,3,101,18,24,new,Yes,Yes,250000
4990948,xetai,Həzi Aslanov m.,3,96,10,13,new,Yes,Yes,225000
4990940,xetai,Həzi Aslanov m.,2,53,13,19,new,Yes,Yes,153000
4621717,xetai,Əhmədli m.,3,75,9,9,old,Yes,Yes,155000
4990933,xetai,Həzi Aslanov m.,3,120,4,15,new,Yes,Yes,309000
4814138,xetai,Əhmədli m.,2,60,2,6,new,Yes,Yes,138000
4889243,xetai,Şah İsmayıl Xətai m.,4,145,14,18,new,Yes,Yes,570000
4519627,xetai,Şah İsmayıl Xətai m.,3,146,14,18,new,Yes,Yes,535000
4847232,xetai,Ağ şəhər q.,2,60,2,8,new,Yes,No,400000
3921581,xetai,Ağ şəhər q.,3,157,9,20,new,No,No,518000
4978969,xetai,Ağ şəhər q.,2,65,10,17,new,Yes,Yes,136000
4990863,xetai,Həzi Aslanov m.,2,89,8,10,new,Yes,Yes,225000
4990857,xetai,Həzi Aslanov m.,3,87,15,17,new,Yes,No,190000
4366400,xetai,Şah İsmayıl Xətai m.,3,131,7,21,new,Yes,Yes,404000
4548376,xetai,Əhmədli m.,2,60,8,9,old,Yes,Yes,140000
4990817,xetai,Əhmədli m.,3,100,10,19,new,No,No,146000
4906477,xetai,Şah İsmayıl Xətai m.,3,90,15,20,new,Yes,Yes,258000
4718697,xetai,Əhmədli q.,3,53,6,19,new,Yes,Yes,149900
4805924,xetai,Xətai r.,3,65,1,9,old,Yes,Yes,120000
4990742,xetai,Nəriman Nərimanov m.,2,84,8,14,new,Yes,Yes,266000
4990702,xetai,Köhnə Günəşli q.,2,62,6,9,old,Yes,Yes,118000
4990673,xetai,Həzi Aslanov m.,3,120,3,16,new,Yes,Yes,265000
4987957,xetai,Həzi Aslanov m.,3,85,5,16,new,Yes,Yes,165000
4990602,xetai,Xətai r.,2,85,3,17,new,Yes,Yes,189000
4990574,xetai,Şah İsmayıl Xətai m.,3,165,9,19,new,No,No,519750
4990547,xetai,Xətai r.,3,65.3,3,14,new,Yes,Yes,180000
4847514,xetai,Şah İsmayıl Xətai m.,3,145,11,20,new,Yes,Yes,480000
4911567,xetai,Şah İsmayıl Xətai m.,3,90,15,20,new,Yes,Yes,263000
4879403,xetai,Şah İsmayıl Xətai m.,4,181,11,14,new,No,No,416000
4911816,xetai,Həzi Aslanov q.,2,60,5,5,old,Yes,Yes,120000
4911983,xetai,Ağ şəhər q.,3,105,5,7,new,No,No,525000
4990484,xetai,Əhmədli q.,2,94,17,17,new,Yes,Yes,150000
4990457,xetai,Köhnə Günəşli q.,3,136,2,17,new,No,Yes,170000
4990439,xetai,Xətai r.,4,95,4,9,old,Yes,Yes,199000
4818389,xetai,Əhmədli m.,3,105,8,16,new,Yes,No,259000
4913774,xetai,Həzi Aslanov m.,1,51,16,17,new,Yes,Yes,110000
4971133,xetai,Əhmədli m.,3,110,15,17,new,Yes,Yes,225000
4990350,xetai,Əhmədli m.,2,60,8,9,old,Yes,Yes,138000
4462647,xetai,Əhmədli m.,3,105,9,17,new,Yes,Yes,230000
4930233,xetai,Əhmədli q.,3,75,8,9,old,Yes,Yes,144000
4990329,xetai,Köhnə Günəşli q.,4,131,4,4,new,Yes,No,195000
4990326,xetai,Əhmədli m.,3,100,10,19,new,No,Yes,145000
4709667,xetai,Həzi Aslanov m.,3,125,3,13,new,Yes,Yes,205000
4849733,xetai,Xətai r.,2,80,9,17,new,Yes,Yes,260000
4600565,xetai,Şah İsmayıl Xətai m.,3,120,9,17,new,Yes,Yes,308000
4082606,xetai,Əhmədli q.,3,78,3,10,new,Yes,No,135000
3266846,xetai,Köhnə Günəşli q.,3,118,5,10,new,Yes,No,190000
3092423,xetai,Əhmədli q.,1,50,2,10,new,No,No,92000
4980762,xetai,Əhmədli m.,3,136,4,14,new,No,No,260000
4801073,xetai,Həzi Aslanov m.,2,70,1,9,old,Yes,Yes,110000
4289104,xetai,Şah İsmayıl Xətai m.,3,125,7,16,new,Yes,Yes,350000
4990166,xetai,Əhmədli q.,1,72,19,19,new,Yes,No,100000
4990136,xetai,Əhmədli m.,5,110,9,9,old,Yes,Yes,170000
4990117,xetai,Həzi Aslanov m.,2,94,15,15,new,Yes,Yes,150000
4769488,xetai,Həzi Aslanov m.,2,86,2,16,new,Yes,No,245000
4418471,xetai,Həzi Aslanov m.,3,87,15,16,new,Yes,No,190000
4990055,xetai,Həzi Aslanov m.,3,105,5,17,new,Yes,Yes,278000
4773683,xetai,Əhmədli m.,2,60,2,9,old,Yes,Yes,140000
4990044,xetai,Əhmədli m.,2,62,5,5,old,Yes,Yes,120000
4990041,xetai,Həzi Aslanov m.,1,46,2,4,new,Yes,No,119000
4933763,xetai,Köhnə Günəşli q.,4,90,9,9,old,Yes,Yes,145000
4898630,xetai,Həzi Aslanov q.,4,140,5,20,new,Yes,Yes,310000
4990003,xetai,Xətai r.,3,114,7,12,new,No,No,205000
4914247,xetai,Həzi Aslanov q.,4,100,2,9,old,Yes,Yes,179000
4817768,xetai,Qara Qarayev m.,1,35,2,5,old,Yes,Yes,116000
4844778,xetai,Xətai r.,4,100,3,9,old,Yes,Yes,152800
4989991,xetai,Əhmədli m.,4,100,9,9,old,Yes,Yes,210000
4989987,xetai,Həzi Aslanov m.,3,96,13,17,new,Yes,Yes,193000
4989944,xetai,Əhmədli q.,2,56,8,9,old,Yes,Yes,116500
4913283,xetai,Şah İsmayıl Xətai m.,3,86,5,16,new,Yes,Yes,244500
4932800,xetai,Şah İsmayıl Xətai m.,3,168,7,21,new,No,Yes,350000
4989901,xetai,Həzi Aslanov m.,2,95,12,16,new,Yes,Yes,162000
4948456,xetai,Ağ şəhər q.,2,56,2,7,new,Yes,No,270000
4989850,xetai,Həzi Aslanov m.,3,107,17,17,new,Yes,Yes,205000
4989842,xetai,Xətai r.,3,176,18,19,new,No,No,310000
4989841,xetai,Şah İsmayıl Xətai m.,3,131,12,20,new,Yes,Yes,374000
4989835,xetai,Şah İsmayıl Xətai m.,3,90,7,16,new,Yes,Yes,250000
4171688,xetai,Xətai r.,4,120,2,20,new,Yes,No,290000
4989790,xetai,Həzi Aslanov m.,3,75,6,9,old,Yes,Yes,168000
4625807,xetai,Həzi Aslanov m.,3,110,2,9,old,Yes,Yes,137000
4989743,xetai,Şah İsmayıl Xətai m.,3,130,13,20,new,Yes,Yes,376000
4989704,xetai,Xətai r.,4,215,13,19,new,Yes,Yes,440000
4979636,xetai,Əhmədli m.,2,65,4,9,new,Yes,Yes,133000
4989702,xetai,Əhmədli q.,2,56,9,9,old,Yes,Yes,110000
4989703,xetai,Həzi Aslanov q.,3,75,5,9,old,Yes,Yes,185000
4862156,xetai,Xətai r.,2,65,6,9,old,Yes,Yes,112000
4989668,xetai,Həzi Aslanov m.,5,186,15,22,new,No,No,370000
4985842,xetai,Həzi Aslanov q.,2,70,9,16,new,Yes,Yes,175000
4989652,xetai,Həzi Aslanov m.,4,156,15,22,new,No,No,310000
4989645,xetai,Əhmədli m.,3,65,2,9,old,Yes,Yes,185000
4989642,xetai,Şah İsmayıl Xətai m.,4,185,4,14,new,Yes,No,650000
4912938,xetai,Şah İsmayıl Xətai m.,2,50,3,5,new,Yes,Yes,170000
4807751,xetai,Ağ şəhər q.,3,100,3,7,new,Yes,No,720000
4989617,xetai,Xətai r.,7,230,1,6,new,No,Yes,360000
4989615,xetai,Həzi Aslanov m.,4,125,5,22,new,No,No,250000
4989606,xetai,Həzi Aslanov m.,3,75,7,9,old,Yes,Yes,162000
4989603,xetai,Həzi Aslanov m.,3,93,9,17,new,Yes,Yes,195000
4895694,xetai,Xətai r.,3,114,13,13,new,No,No,110000
4989566,xetai,Həzi Aslanov m.,18,730,22,22,new,No,No,1350000
4543776,xetai,Xətai r.,4,132,5,7,new,No,Yes,225000
4989533,xetai,Həzi Aslanov q.,2,45,4,5,old,Yes,Yes,98000
4637050,xetai,Əhmədli q.,3,105,4,20,new,No,Yes,195000
4947372,xetai,Həzi Aslanov m.,2,89.7,12,17,new,Yes,Yes,172000
4989519,xetai,Həzi Aslanov m.,2,35,7,9,old,Yes,Yes,59000
4989489,xetai,Həzi Aslanov m.,2,60,9,9,old,Yes,Yes,128000
4819521,xetai,Əhmədli m.,2,58,17,17,new,Yes,No,105000
4895795,xetai,Xətai r.,3,100,5,16,new,Yes,Yes,260000
4989416,xetai,Həzi Aslanov q.,3,80,3,9,old,Yes,Yes,160000
4666361,xetai,Həzi Aslanov m.,3,75,6,9,new,Yes,Yes,173000
4989395,xetai,Ağ şəhər q.,4,202,7,8,new,No,No,747000
4773382,xetai,Həzi Aslanov q.,2,60,1,5,old,Yes,Yes,90000
4913305,xetai,Həzi Aslanov m.,3,119.9,10,17,new,Yes,Yes,267000
4989376,xetai,Ağ şəhər q.,4,190,11,20,new,No,No,690000
4989375,xetai,Həzi Aslanov q.,5,105,2,9,old,Yes,Yes,205000
4989350,xetai,Həzi Aslanov m.,2,53,13,19,new,Yes,Yes,153000
4989329,xetai,Xalqlar Dostluğu m.,5,130,7,10,new,Yes,Yes,250000
4989322,xetai,Şah İsmayıl Xətai m.,2,68,4,18,new,No,No,170000
4989291,xetai,Şah İsmayıl Xətai m.,2,66,8,21,new,Yes,No,210000
4763718,xetai,Həzi Aslanov m.,3,120,10,16,new,Yes,Yes,255000
4845914,xetai,Ağ şəhər q.,3,110,7,8,new,No,No,417000
4989252,xetai,Həzi Aslanov q.,3,75,9,9,old,Yes,Yes,153000
4989245,xetai,Həzi Aslanov m.,3,80,2,9,old,Yes,Yes,165000
4989233,xetai,Həzi Aslanov m.,3,65,4,5,old,Yes,Yes,154000
4989224,xetai,Xalqlar Dostluğu m.,3,60,7,9,old,Yes,Yes,138000
4650945,xetai,Ağ şəhər q.,2,110,8,8,new,No,No,407000
4908891,xetai,Əhmədli m.,2,60,8,9,old,Yes,Yes,147000
4989209,xetai,Əhmədli m.,3,80,4,9,old,Yes,Yes,155000
4989184,xetai,Həzi Aslanov m.,3,80,4,9,old,Yes,Yes,187000
4989178,xetai,Xalqlar Dostluğu m.,3,80,9,9,old,Yes,Yes,150000
4912849,xetai,Xalqlar Dostluğu m.,3,80,4,10,old,Yes,Yes,172000
4754822,xetai,Həzi Aslanov m.,3,90,7,16,new,Yes,Yes,182000
4838842,xetai,Əhmədli m.,2,80,3,9,old,Yes,No,179000
4989148,xetai,Xətai r.,3,133.4,4,7,new,Yes,Yes,610000
4989144,xetai,Həzi Aslanov m.,2,59,11,13,new,Yes,No,134000
4989122,xetai,Həzi Aslanov m.,2,60,9,9,old,Yes,Yes,140000
4989120,xetai,Həzi Aslanov q.,3,60,3,5,old,Yes,Yes,133000
4989108,xetai,Şah İsmayıl Xətai m.,3,92,20,20,new,Yes,Yes,179000
4717993,xetai,Həzi Aslanov m.,2,83,2,19,new,Yes,Yes,200000
4205906,xetai,Həzi Aslanov m.,3,101,15,17,new,Yes,Yes,210000
4989099,xetai,Əhmədli m.,2,60,5,5,old,Yes,Yes,120000
4741689,xetai,Həzi Aslanov m.,3,118,12,18,new,Yes,Yes,212000
4955001,xetai,Həzi Aslanov m.,3,80,5,5,old,Yes,Yes,96000
4989034,xetai,Şah İsmayıl Xətai m.,2,120,5,17,new,Yes,Yes,270000
4989029,xetai,Həzi Aslanov m.,2,97,8,19,new,Yes,Yes,224000
4988964,xetai,Köhnə Günəşli q.,2,60,5,9,old,Yes,Yes,119000
4988961,xetai,Əhmədli q.,4,140,3,18,new,Yes,Yes,288000
4988951,xetai,Həzi Aslanov m.,3,85,7,9,old,Yes,Yes,158000
4988950,xetai,Şah İsmayıl Xətai m.,2,120,5,16,new,Yes,Yes,270000
4988943.html,xetai,Həzi Aslanov m.,3,77,7,9,old,Yes,Yes,162000
4988938,xetai,Əhmədli q.,3,80,7,9,old,Yes,Yes,155000
4988937,xetai,Əhmədli q.,3,78,8,9,old,Yes,Yes,145000
4988092,xetai,Həzi Aslanov m.,3,82,5,17,new,Yes,Yes,165000
4813550,xetai,Həzi Aslanov q.,3,81,4,7,new,Yes,Yes,175000
4908939,xetai,Həzi Aslanov m.,2,55,5,16,new,Yes,Yes,152000
4988923,xetai,Həzi Aslanov m.,3,82,2,9,old,Yes,Yes,160000
4983037,xetai,Həzi Aslanov m.,2,60,13,13,new,Yes,Yes,126000
4977895,xetai,Xətai r.,2,65,8,9,old,Yes,Yes,128000
4988910,xetai,Həzi Aslanov m.,3,73,4,9,old,Yes,Yes,147000
4988853,xetai,Əhmədli m.,2,53,5,19,new,Yes,Yes,152000
4899842,xetai,Həzi Aslanov m.,3,105,5,16,new,Yes,Yes,278000
4899861,xetai,Həzi Aslanov m.,2,81,12,14,new,Yes,No,178000
4988848,xetai,Xətai r.,2,52,20,20,new,Yes,Yes,140000
4988846,xetai,Ağ şəhər q.,3,130,6,7,new,No,Yes,455000
4988842,xetai,Xətai r.,2,52,12,19,new,Yes,Yes,152000
4988836,xetai,Xətai r.,2,52,12,23,new,Yes,Yes,150000
4988819,xetai,Həzi Aslanov m.,2,52,13,20,new,Yes,Yes,155000
4988806,xetai,Ağ şəhər q.,6,260,6,7,new,No,Yes,900000
4156809,xetai,Ağ şəhər q.,3,141,16,18,new,Yes,No,500000
4988778,xetai,Həzi Aslanov m.,2,65,1,5,old,Yes,Yes,105000
2615968,xetai,Xətai r.,3,102,6,16,new,No,Yes,185000
4397739,xetai,Həzi Aslanov m.,3,120,9,20,new,Yes,Yes,245000
4763991,xetai,Həzi Aslanov m.,4,145,12,16,new,Yes,Yes,305000
4988730,xetai,Həzi Aslanov m.,3,85,3,16,new,Yes,Yes,183000
4988729,xetai,Xalqlar Dostluğu m.,4,105,3,9,old,Yes,Yes,200000
3284231,xetai,Şah İsmayıl Xətai m.,2,120,17,18,new,Yes,Yes,480000
4988712,xetai,Həzi Aslanov m.,3,75,9,9,old,Yes,Yes,139000
4988701,xetai,Xətai r.,4,138,3,19,new,Yes,Yes,285000
4988661,xetai,Köhnə Günəşli q.,3,65,2,9,old,Yes,Yes,129000
4988659,xetai,Əhmədli m.,3,93,2,12,new,Yes,Yes,203000
4906729,xetai,Şah İsmayıl Xətai m.,2,65,6,16,new,Yes,Yes,221000
4730112,xetai,Şah İsmayıl Xətai m.,2,94,15,20,new,No,No,250000
4988625,xetai,Həzi Aslanov m.,3,90,12,17,new,Yes,Yes,162000
4988601,xetai,Xətai r.,1,67.1,12,20,new,No,No,208000
4406504,xetai,Xətai r.,4,152,12,20,new,Yes,Yes,300000
4881097,xetai,Ağ şəhər q.,2,54,2,7,new,Yes,No,270000
4759929,xetai,Əhmədli m.,2,62,12,14,new,Yes,Yes,155000
4988554,xetai,Şah İsmayıl Xətai m.,2,65,19,21,new,Yes,Yes,190000
4988544,xetai,Şah İsmayıl Xətai m.,2,66.2,7,20,new,Yes,No,210000
4911364,xetai,Şah İsmayıl Xətai m.,2,80,16,18,new,Yes,Yes,265000
4988516,xetai,Şah İsmayıl Xətai m.,3,120,11,17,new,No,Yes,305000
4988503,xetai,Əhmədli m.,3,72,1,11,new,Yes,No,164000
4988500,xetai,Həzi Aslanov m.,5,110,1,5,old,Yes,Yes,205000
4988477,xetai,Həzi Aslanov m.,5,120,5,9,old,Yes,Yes,205000
4930595,xetai,Xətai r.,3,130,5,19,new,Yes,Yes,257000
4781919,xetai,Həzi Aslanov m.,4,143,2,8,new,Yes,Yes,257000
4844032,xetai,Həzi Aslanov m.,3,63,4,9,new,Yes,Yes,135000
4988381,xetai,Əhmədli m.,2,60,2,9,old,Yes,Yes,132000
4917407,xetai,Əhmədli m.,5,130,1,9,old,Yes,Yes,169000
4988312,xetai,Həzi Aslanov m.,3,120,3,16,new,Yes,Yes,218000
4909057,xetai,Şah İsmayıl Xətai m.,2,105,9,18,new,Yes,Yes,285000
4988305.html,xetai,Xətai r.,3,82,9,9,old,Yes,Yes,153000
4988272,xetai,Əhmədli m.,1,35,8,9,old,Yes,Yes,98000
4988271,xetai,Həzi Aslanov m.,2,70,13,16,new,Yes,Yes,138000
4770462,xetai,Xətai r.,2,55,2,9,new,Yes,Yes,131000
4988233,xetai,Həzi Aslanov m.,3,82,5,16,new,Yes,Yes,165000
4904792,xetai,Həzi Aslanov m.,2,60,4,9,new,Yes,Yes,145000
4988219,xetai,Şah İsmayıl Xətai m.,3,160,6,19,new,Yes,Yes,380000
4988218,xetai,Əhmədli m.,3,85,4,9,old,Yes,Yes,169000
4903136,xetai,Həzi Aslanov m.,2,52,14,19,new,Yes,Yes,155000
4971702,xetai,Əhmədli m.,3,75,5,9,old,Yes,Yes,164500
4988198,xetai,Həzi Aslanov m.,3,78,8,9,old,Yes,Yes,147000
4988157,xetai,Əhmədli q.,2,75,13,19,new,Yes,Yes,160000
4988147,xetai,Həzi Aslanov m.,3,82.5,5,16,new,Yes,Yes,165000
4701450,xetai,Əhmədli q.,2,56.4,5,16,new,Yes,No,135000
4988100,xetai,Xətai r.,3,84,7,16,new,Yes,Yes,182000
4988089,xetai,Əhmədli m.,3,73,9,17,new,Yes,Yes,170000
4401718,xetai,Ağ şəhər q.,4,202,8,9,new,Yes,No,747400
4843146,xetai,Ağ şəhər q.,3,90,6,6,new,Yes,No,378000
4988068.html,xetai,Həzi Aslanov q.,2,75,6,10,new,Yes,Yes,139000
4978979,xetai,Şah İsmayıl Xətai m.,4,182,5,18,new,Yes,Yes,650000
4988057,xetai,Həzi Aslanov m.,2,88,15,20,new,Yes,Yes,250000
4988051,xetai,Həzi Aslanov m.,3,118,3,16,new,Yes,Yes,245000
4988043,xetai,Xətai r.,3,120,15,16,new,Yes,Yes,220000
4988040,xetai,Xalqlar Dostluğu m.,3,75,10,10,old,Yes,Yes,155000
3839928,xetai,Həzi Aslanov m.,3,130,12,17,new,Yes,Yes,270000
4913903,xetai,Həzi Aslanov m.,3,60,5,10,new,Yes,No,137000
4661424,xetai,Əhmədli q.,2,55,9,17,new,Yes,No,135000
4988027,xetai,Həzi Aslanov m.,3,122,3,16,new,Yes,Yes,218000
4988018,xetai,Xətai r.,3,109,4,16,new,Yes,Yes,215000
4988016,xetai,Həzi Aslanov m.,2,58,16,16,new,Yes,Yes,140000
4987999,xetai,Həzi Aslanov m.,3,70,9,19,old,Yes,Yes,131500
4987991,xetai,Xətai r.,2,51.2,19,19,new,Yes,Yes,140000
4886320,xetai,Ağ şəhər q.,2,111,17,20,new,Yes,No,490000
4987981,xetai,Həzi Aslanov m.,2,60,2,9,old,Yes,Yes,110000
4987971,xetai,Həzi Aslanov m.,1,50,7,18,new,Yes,Yes,125000
4417302,xetai,Əhmədli m.,3,65,7,9,old,Yes,Yes,143500
4987969,xetai,Xətai r.,2,52.2,1,19,new,Yes,Yes,135000
4958735,xetai,Həzi Aslanov m.,3,100,14,17,new,Yes,Yes,240000
4987935,xetai,Həzi Aslanov m.,2,58,13,13,new,Yes,No,120000
4987934,xetai,Xətai r.,2,82,8,20,new,Yes,Yes,210000
4736038,xetai,Şah İsmayıl Xətai m.,3,137,13,16,new,Yes,Yes,353000
4987887,xetai,Həzi Aslanov m.,3,95,10,17,new,Yes,Yes,230000
4987886,xetai,Şah İsmayıl Xətai m.,2,90,11,16,new,Yes,Yes,310000
4987869,xetai,Ağ şəhər q.,2,63,7,20,new,No,No,242000
4739627,xetai,Həzi Aslanov m.,5,110,6,9,old,Yes,Yes,207000
4987858,xetai,Şah İsmayıl Xətai m.,2,85,7,16,new,Yes,Yes,250000
4987312,xetai,Həzi Aslanov m.,3,81.5,5,16,new,Yes,Yes,165000
4987855,xetai,Xətai r.,2,50,5,7,new,Yes,No,125000
4987851,xetai,Həzi Aslanov m.,3,100,14,18,new,Yes,Yes,220000
4838357,xetai,Şah İsmayıl Xətai m.,2,105,9,18,new,Yes,Yes,285000
4987844,xetai,Şah İsmayıl Xətai m.,3,157,24,24,new,Yes,No,330000
4987831,xetai,Həzi Aslanov m.,2,95,2,18,new,Yes,Yes,170000
4987827,xetai,Əhmədli m.,2,65,7,9,old,Yes,Yes,160000
4916035,xetai,Həzi Aslanov m.,2,90,2,15,new,Yes,Yes,150000
4825313,xetai,28 May m.,4,214,15,16,new,Yes,Yes,530000
4987788,xetai,Şah İsmayıl Xətai m.,2,45,3,5,old,Yes,Yes,170000
4908012,xetai,Şah İsmayıl Xətai m.,2,68,3,20,new,Yes,No,295000
4987778,xetai,Şah İsmayıl Xətai m.,3,157,4,24,new,Yes,Yes,360000
4906827,xetai,Şah İsmayıl Xətai m.,3,147,8,16,new,Yes,Yes,442000
4987750,xetai,Xətai r.,2,60,5,16,new,Yes,Yes,141000
4970037,xetai,Əhmədli m.,3,110,15,16,new,Yes,Yes,235000
4987734,xetai,Həzi Aslanov m.,3,96,13,17,new,Yes,Yes,193000
4987727,xetai,Həzi Aslanov m.,4,215,12,19,new,Yes,Yes,439000
4906785,xetai,Əhmədli m.,3,91,10,14,new,No,Yes,184000
4910891,xetai,Həzi Aslanov m.,2,60,4,9,old,Yes,Yes,145000
4987700,xetai,Həzi Aslanov m.,2,51,17,17,new,Yes,No,100000
4987693,xetai,Şah İsmayıl Xətai m.,3,127,14,20,new,No,No,360000
4694471,xetai,Əhmədli q.,3,90,2,5,new,Yes,No,115000
4971104,xetai,Xalqlar Dostluğu m.,2,41,5,10,old,Yes,Yes,104000
4987653,xetai,Həzi Aslanov m.,2,62,3,17,new,Yes,Yes,180000
4987643,xetai,Şah İsmayıl Xətai m.,3,120,11,15,new,No,Yes,304000
4683464,xetai,Ağ şəhər q.,2,40,7,7,new,No,Yes,220000
4987637,xetai,Əhmədli q.,2,56,9,9,old,Yes,Yes,117000
4987620,xetai,Xətai r.,3,80,5,9,old,Yes,Yes,161000
4987608,xetai,Ağ şəhər q.,4,175,3,8,new,No,No,605000
4987600,xetai,Həzi Aslanov q.,3,115,10,18,new,Yes,No,255000
4987586,xetai,Ağ şəhər q.,3,128,5,8,new,No,No,459000
4987578,xetai,Həzi Aslanov m.,3,70,8,9,old,Yes,Yes,179000
4987568,xetai,Əhmədli m.,3,75,2,10,new,Yes,No,160000
4987562,xetai,Ağ şəhər q.,3,139,3,8,new,No,No,492000
4987552,xetai,Həzi Aslanov m.,3,118,12,18,new,Yes,Yes,260000
4910116,xetai,Həzi Aslanov m.,2,55,10,20,new,Yes,Yes,149000
4908469,xetai,Həzi Aslanov m.,3,80,2,9,old,Yes,Yes,155000
4770199,xetai,Xətai r.,3,86,6,16,new,Yes,Yes,162800
4910809,xetai,Əhmədli m.,5,120,8,9,old,Yes,Yes,233000
4968811,xetai,Həzi Aslanov m.,2,75,1,5,old,Yes,Yes,122000
4987510,xetai,Həzi Aslanov m.,4,155,16,18,new,Yes,Yes,220000
4756314,xetai,Əhmədli m.,5,120,3,9,old,Yes,Yes,220000
4987499,xetai,Həzi Aslanov q.,3,126,8,18,new,Yes,No,258000
4843739,xetai,Həzi Aslanov m.,3,114,7,13,new,No,No,205000
4843623,xetai,Həzi Aslanov m.,2,67,7,13,new,No,No,120000
4987440,xetai,Əhmədli m.,3,100,15,16,new,Yes,Yes,225000
4987422,xetai,Həzi Aslanov m.,1,50,1,9,old,Yes,Yes,92000
4907777,xetai,Həzi Aslanov m.,2,60,4,9,old,Yes,Yes,145000
4987413,xetai,Əhmədli m.,3,82,4,9,old,Yes,Yes,190000
4987412,xetai,Əhmədli m.,2,40,8,9,old,Yes,Yes,98000
4987397,xetai,Xətai r.,3,70,7,12,new,Yes,No,150000
4260112,xetai,Ağ şəhər q.,2,58,3,7,new,Yes,No,345000
4987381,xetai,Əhmədli m.,5,130,4,9,old,Yes,Yes,210000
4987377,xetai,Əhmədli m.,1,42,8,9,old,Yes,Yes,98000
4987378,xetai,Həzi Aslanov m.,5,110,5,9,old,Yes,Yes,206000
4832420,xetai,Xətai r.,3,145,3,7,new,No,No,640000
4879067,xetai,Şah İsmayıl Xətai m.,4,146.5,2,16,new,No,No,285000
4987326,xetai,Həzi Aslanov m.,2,55,2,9,old,Yes,Yes,132000
4642414,xetai,Xətai r.,2,70,9,16,new,Yes,Yes,175000
4652973,xetai,Əhmədli q.,3,110,5,20,new,Yes,Yes,255000
4987296,xetai,Şah İsmayıl Xətai m.,3,85,8,16,new,Yes,Yes,260000
4906509,xetai,Həzi Aslanov m.,1,45,4,9,old,Yes,Yes,92000
4766459,xetai,Həzi Aslanov m.,2,50,2,14,new,Yes,Yes,125000
4893597,xetai,Şah İsmayıl Xətai m.,3,70,5,9,old,Yes,Yes,183000
4947155,xetai,Həzi Aslanov q.,3,90,14,18,new,Yes,Yes,191000
4946981,xetai,Həzi Aslanov q.,3,90,9,13,new,Yes,Yes,179000
4910086,xetai,Xalqlar Dostluğu m.,5,120,3,9,old,Yes,Yes,228000
4951542,xetai,Xalqlar Dostluğu m.,3,120,2,15,new,Yes,No,265000
4796174,xetai,Şah İsmayıl Xətai m.,3,120,7,18,new,Yes,Yes,350000
4943579,xetai,Həzi Aslanov m.,3,96,13,17,new,Yes,Yes,193000
4987186,xetai,Xətai r.,2,65,1,9,old,Yes,Yes,113000
4987183,xetai,Əhmədli m.,5,120,3,19,old,Yes,Yes,225000
4987175,xetai,Əhmədli m.,3,92,4,8,new,Yes,No,250000
4937210,xetai,Şah İsmayıl Xətai m.,2,88,15,20,new,Yes,Yes,250000
3969773,xetai,Şah İsmayıl Xətai m.,2,104.5,3,16,new,No,Yes,265000
4987161,xetai,Həzi Aslanov q.,2,58,13,13,old,Yes,Yes,120000
4908957,xetai,Şah İsmayıl Xətai m.,3,127,5,18,new,Yes,Yes,335000
4905949,xetai,Şah İsmayıl Xətai m.,3,140,10,17,new,Yes,Yes,330000
4884461,xetai,Şah İsmayıl Xətai m.,3,125,2,19,new,Yes,Yes,290000
4910272,xetai,Həzi Aslanov m.,3,129,11,17,new,Yes,Yes,295000
4987080,xetai,Həzi Aslanov m.,2,60,4,9,new,Yes,Yes,113000
4987076,xetai,Həzi Aslanov m.,3,104,5,13,new,Yes,Yes,180000
4578773,xetai,Şah İsmayıl Xətai m.,3,143,16,18,new,Yes,Yes,385000
4780924,xetai,Şah İsmayıl Xətai m.,2,103,12,15,new,Yes,Yes,280000
4899103,xetai,Şah İsmayıl Xətai m.,3,85,7,7,new,Yes,Yes,378000
4900960,xetai,Şah İsmayıl Xətai m.,2,65,11,21,new,Yes,Yes,260000
4719875,xetai,Şah İsmayıl Xətai m.,4,130,5,14,new,Yes,No,430000
4987064,xetai,Əhmədli m.,3,98,2,15,new,Yes,Yes,197000
4807706,xetai,Şah İsmayıl Xətai m.,3,142,5,13,new,No,No,355000
4853340,xetai,Xətai r.,4,116,5,9,old,Yes,Yes,195000
4987051,xetai,Həzi Aslanov q.,5,100,6,9,old,Yes,Yes,208000
4932263,xetai,Şah İsmayıl Xətai m.,3,138,7,17,new,No,No,307000
4987014,xetai,Həzi Aslanov m.,3,80,6,9,old,Yes,Yes,167000
4910234,xetai,Şah İsmayıl Xətai m.,2,68,3,16,new,Yes,No,298000
4987013,xetai,Əhmədli m.,2,46,17,17,new,Yes,No,102000
4987011,xetai,Həzi Aslanov q.,3,110,5,18,new,Yes,No,260000
4986939,xetai,Həzi Aslanov m.,2,82,5,18,new,Yes,Yes,165000
4986928,xetai,Həzi Aslanov m.,2,65,13,13,new,Yes,No,124000
4986914,xetai,Həzi Aslanov q.,3,82,5,20,new,Yes,Yes,205000
